product_id,supplier_id,sku,category,unit_cost,reorder_point
IP02084,SUP0084,SC-002084,consumables,844.36,331
IP02085,SUP0085,SC-002085,spares,526.64,191
IP02086,SUP0086,SC-002086,components,458.73,382
IP02087,SUP0087,SC-002087,packaging,462.96,119
IP02088,SUP0088,SC-002088,finished_goods,211.62,96
IP02089,SUP0089,SC-002089,consumables,627.09,423
IP02090,SUP0090,SC-002090,spares,735.97,466
IP02091,SUP0091,SC-002091,components,157.38,275
IP02092,SUP0092,SC-002092,packaging,496.58,330
IP02093,SUP0093,SC-002093,finished_goods,779.32,58
IP02094,SUP0094,SC-002094,consumables,761.92,463
IP02095,SUP0095,SC-002095,spares,228.65,425
IP02096,SUP0096,SC-002096,components,733.83,227
IP02097,SUP0097,SC-002097,packaging,639.47,99
IP02098,SUP0098,SC-002098,finished_goods,168.16,299
IP02099,SUP0099,SC-002099,consumables,315.63,497
IP02100,SUP0100,SC-002100,spares,154.00,91
IP02101,SUP0101,SC-002101,components,75.25,125
IP02102,SUP0102,SC-002102,packaging,207.94,145
IP02103,SUP0103,SC-002103,finished_goods,42.82,238
IP02104,SUP0104,SC-002104,consumables,541.85,448
IP02105,SUP0105,SC-002105,spares,183.74,329
IP02106,SUP0106,SC-002106,components,369.59,267
IP02107,SUP0107,SC-002107,packaging,716.66,409
IP02108,SUP0108,SC-002108,finished_goods,564.98,356
IP02109,SUP0109,SC-002109,consumables,484.96,252
IP02110,SUP0110,SC-002110,spares,296.63,204
IP02111,SUP0111,SC-002111,components,701.92,164
IP02112,SUP0112,SC-002112,packaging,412.54,426
IP02113,SUP0113,SC-002113,finished_goods,319.19,311
IP02114,SUP0114,SC-002114,consumables,622.67,250
IP02115,SUP0115,SC-002115,spares,147.52,498
IP02116,SUP0116,SC-002116,components,407.84,430
IP02117,SUP0117,SC-002117,packaging,151.71,246
IP02118,SUP0118,SC-002118,finished_goods,251.76,376
IP02119,SUP0119,SC-002119,consumables,681.38,439
IP02120,SUP0120,SC-002120,spares,578.09,183
IP02121,SUP0121,SC-002121,components,650.26,384
IP02122,SUP0122,SC-002122,packaging,728.43,187
IP02123,SUP0123,SC-002123,finished_goods,524.63,448
IP02124,SUP0124,SC-002124,consumables,729.16,154
IP02125,SUP0125,SC-002125,spares,734.47,317
IP02126,SUP0126,SC-002126,components,272.82,75
IP02127,SUP0127,SC-002127,packaging,715.36,308
IP02128,SUP0128,SC-002128,finished_goods,81.57,176
IP02129,SUP0129,SC-002129,consumables,173.05,54
IP02130,SUP0130,SC-002130,spares,370.59,152
IP02131,SUP0131,SC-002131,components,687.59,375
IP02132,SUP0132,SC-002132,packaging,340.76,326
IP02133,SUP0133,SC-002133,finished_goods,297.19,314
IP02134,SUP0134,SC-002134,consumables,257.16,204
IP02135,SUP0135,SC-002135,spares,75.29,341
IP02136,SUP0136,SC-002136,components,147.49,52
IP02137,SUP0137,SC-002137,packaging,394.20,251
IP02138,SUP0138,SC-002138,finished_goods,17.40,81
IP02139,SUP0139,SC-002139,consumables,68.15,333
IP02140,SUP0140,SC-002140,spares,826.25,276
IP02141,SUP0141,SC-002141,components,491.61,256
IP02142,SUP0142,SC-002142,packaging,54.26,350
IP02143,SUP0143,SC-002143,finished_goods,328.08,107
IP02144,SUP0144,SC-002144,consumables,730.71,277
IP02145,SUP0145,SC-002145,spares,482.25,239
IP02146,SUP0146,SC-002146,components,825.70,357
IP02147,SUP0147,SC-002147,packaging,297.53,58
IP02148,SUP0148,SC-002148,finished_goods,301.78,324
IP02149,SUP0149,SC-002149,consumables,184.63,218
IP02150,SUP0150,SC-002150,spares,162.62,71
IP02151,SUP0151,SC-002151,components,686.84,180
IP02152,SUP0152,SC-002152,packaging,590.07,254
IP02153,SUP0153,SC-002153,finished_goods,204.37,160
IP02154,SUP0154,SC-002154,consumables,810.67,205
IP02155,SUP0155,SC-002155,spares,337.43,156
IP02156,SUP0156,SC-002156,components,218.03,413
IP02157,SUP0157,SC-002157,packaging,805.44,253
IP02158,SUP0158,SC-002158,finished_goods,264.24,483
IP02159,SUP0159,SC-002159,consumables,556.34,279
IP02160,SUP0160,SC-002160,spares,346.88,285
IP02161,SUP0161,SC-002161,components,514.45,81
IP02162,SUP0162,SC-002162,packaging,267.23,164
IP02163,SUP0163,SC-002163,finished_goods,386.31,267
IP02164,SUP0164,SC-002164,consumables,254.65,150
IP02165,SUP0165,SC-002165,spares,364.65,72
IP02166,SUP0166,SC-002166,components,661.89,84
IP02167,SUP0167,SC-002167,packaging,735.56,116
IP02168,SUP0168,SC-002168,finished_goods,598.18,315
IP02169,SUP0169,SC-002169,consumables,708.06,440
IP02170,SUP0170,SC-002170,spares,663.86,439
IP02171,SUP0171,SC-002171,components,466.32,91
IP02172,SUP0172,SC-002172,packaging,716.14,225
IP02173,SUP0173,SC-002173,finished_goods,109.56,108
IP02174,SUP0174,SC-002174,consumables,241.54,451
IP02175,SUP0175,SC-002175,spares,130.07,138
IP02176,SUP0176,SC-002176,components,755.66,354
IP02177,SUP0177,SC-002177,packaging,608.63,448
IP02178,SUP0178,SC-002178,finished_goods,508.12,132
IP02179,SUP0179,SC-002179,consumables,34.63,325
IP02180,SUP0180,SC-002180,spares,695.20,455
IP02181,SUP0181,SC-002181,components,167.90,204
IP02182,SUP0182,SC-002182,packaging,497.00,272
IP02183,SUP0183,SC-002183,finished_goods,466.64,284
IP02184,SUP0184,SC-002184,consumables,350.82,169
IP02185,SUP0185,SC-002185,spares,849.42,488
IP02186,SUP0186,SC-002186,components,243.33,248
IP02187,SUP0187,SC-002187,packaging,420.61,329
IP02188,SUP0188,SC-002188,finished_goods,257.92,416
IP02189,SUP0189,SC-002189,consumables,847.96,41
IP02190,SUP0190,SC-002190,spares,86.86,48
IP02191,SUP0191,SC-002191,components,138.83,112
IP02192,SUP0192,SC-002192,packaging,775.81,316
IP02193,SUP0193,SC-002193,finished_goods,394.11,126
IP02194,SUP0194,SC-002194,consumables,363.96,86
IP02195,SUP0195,SC-002195,spares,419.06,203
IP02196,SUP0196,SC-002196,components,326.84,117
IP02197,SUP0197,SC-002197,packaging,150.34,269
IP02198,SUP0198,SC-002198,finished_goods,7.63,412
IP02199,SUP0199,SC-002199,consumables,770.19,320
IP02200,SUP0200,SC-002200,spares,288.50,111
IP02201,SUP0201,SC-002201,components,312.02,348
IP02202,SUP0202,SC-002202,packaging,646.99,272
IP02203,SUP0203,SC-002203,finished_goods,72.44,395
IP02204,SUP0204,SC-002204,consumables,459.13,406
IP02205,SUP0205,SC-002205,spares,25.32,198
IP02206,SUP0206,SC-002206,components,734.96,381
IP02207,SUP0207,SC-002207,packaging,285.55,238
IP02208,SUP0208,SC-002208,finished_goods,391.17,384
IP02209,SUP0209,SC-002209,consumables,715.20,152
IP02210,SUP0210,SC-002210,spares,441.57,177
IP02211,SUP0211,SC-002211,components,34.82,480
IP02212,SUP0212,SC-002212,packaging,571.91,324
IP02213,SUP0213,SC-002213,finished_goods,214.89,449
IP02214,SUP0214,SC-002214,consumables,657.33,431
IP02215,SUP0215,SC-002215,spares,562.81,360
IP02216,SUP0216,SC-002216,components,59.99,76
IP02217,SUP0217,SC-002217,packaging,436.30,380
IP02218,SUP0218,SC-002218,finished_goods,559.56,143
IP02219,SUP0219,SC-002219,consumables,362.28,233
IP02220,SUP0220,SC-002220,spares,421.83,433
IP02221,SUP0221,SC-002221,components,467.90,177
IP02222,SUP0222,SC-002222,packaging,731.37,240
IP02223,SUP0223,SC-002223,finished_goods,788.56,269
IP02224,SUP0224,SC-002224,consumables,42.52,344
IP02225,SUP0225,SC-002225,spares,209.80,356
IP02226,SUP0226,SC-002226,components,633.96,29
IP02227,SUP0227,SC-002227,packaging,232.93,364
IP02228,SUP0228,SC-002228,finished_goods,292.38,356
IP02229,SUP0229,SC-002229,consumables,669.80,278
IP02230,SUP0230,SC-002230,spares,166.49,392
IP02231,SUP0231,SC-002231,components,190.53,254
IP02232,SUP0232,SC-002232,packaging,224.52,171
IP02233,SUP0233,SC-002233,finished_goods,562.33,26
IP02234,SUP0234,SC-002234,consumables,721.14,105
IP02235,SUP0235,SC-002235,spares,518.35,166
IP02236,SUP0236,SC-002236,components,523.24,306
IP02237,SUP0237,SC-002237,packaging,703.66,70
IP02238,SUP0238,SC-002238,finished_goods,513.04,177
IP02239,SUP0239,SC-002239,consumables,761.98,440
IP02240,SUP0240,SC-002240,spares,97.78,35
IP02241,SUP0241,SC-002241,components,812.20,460
IP02242,SUP0242,SC-002242,packaging,135.97,359
IP02243,SUP0243,SC-002243,finished_goods,486.34,328
IP02244,SUP0244,SC-002244,consumables,389.62,354
IP02245,SUP0245,SC-002245,spares,58.40,218
IP02246,SUP0246,SC-002246,components,528.24,92
IP02247,SUP0247,SC-002247,packaging,429.69,38
IP02248,SUP0248,SC-002248,finished_goods,288.38,134
IP02249,SUP0249,SC-002249,consumables,231.80,392
IP02250,SUP0250,SC-002250,spares,619.75,338
IP02251,SUP0001,SC-002251,components,815.98,84
IP02252,SUP0002,SC-002252,packaging,43.81,153
IP02253,SUP0003,SC-002253,finished_goods,439.21,222
IP02254,SUP0004,SC-002254,consumables,123.16,224
IP02255,SUP0005,SC-002255,spares,753.40,129
IP02256,SUP0006,SC-002256,components,674.24,55
IP02257,SUP0007,SC-002257,packaging,63.66,393
IP02258,SUP0008,SC-002258,finished_goods,799.00,45
IP02259,SUP0009,SC-002259,consumables,818.92,458
IP02260,SUP0010,SC-002260,spares,648.81,166
IP02261,SUP0011,SC-002261,components,282.70,396
IP02262,SUP0012,SC-002262,packaging,148.11,204
IP02263,SUP0013,SC-002263,finished_goods,385.81,154
IP02264,SUP0014,SC-002264,consumables,849.09,327
IP02265,SUP0015,SC-002265,spares,804.57,285
IP02266,SUP0016,SC-002266,components,212.24,27
IP02267,SUP0017,SC-002267,packaging,268.63,130
IP02268,SUP0018,SC-002268,finished_goods,250.61,337
IP02269,SUP0019,SC-002269,consumables,259.18,376
IP02270,SUP0020,SC-002270,spares,619.84,243
IP02271,SUP0021,SC-002271,components,159.47,201
IP02272,SUP0022,SC-002272,packaging,147.84,230
IP02273,SUP0023,SC-002273,finished_goods,384.27,335
IP02274,SUP0024,SC-002274,consumables,248.71,86
IP02275,SUP0025,SC-002275,spares,405.67,42
IP02276,SUP0026,SC-002276,components,457.57,89
IP02277,SUP0027,SC-002277,packaging,307.81,313
IP02278,SUP0028,SC-002278,finished_goods,350.36,43
IP02279,SUP0029,SC-002279,consumables,311.91,328
IP02280,SUP0030,SC-002280,spares,406.15,374
IP02281,SUP0031,SC-002281,components,240.94,460
IP02282,SUP0032,SC-002282,packaging,757.17,216
IP02283,SUP0033,SC-002283,finished_goods,477.06,371
IP02284,SUP0034,SC-002284,consumables,341.19,98
IP02285,SUP0035,SC-002285,spares,115.10,463
IP02286,SUP0036,SC-002286,components,583.54,361
IP02287,SUP0037,SC-002287,packaging,650.24,326
IP02288,SUP0038,SC-002288,finished_goods,111.00,492
IP02289,SUP0039,SC-002289,consumables,354.40,332
IP02290,SUP0040,SC-002290,spares,516.47,340
IP02291,SUP0041,SC-002291,components,410.48,173
IP02292,SUP0042,SC-002292,packaging,672.99,353
IP02293,SUP0043,SC-002293,finished_goods,590.81,369
IP02294,SUP0044,SC-002294,consumables,280.90,374
IP02295,SUP0045,SC-002295,spares,392.13,226
IP02296,SUP0046,SC-002296,components,386.41,114
IP02297,SUP0047,SC-002297,packaging,361.41,482
IP02298,SUP0048,SC-002298,finished_goods,327.19,276
IP02299,SUP0049,SC-002299,consumables,265.79,318
IP02300,SUP0050,SC-002300,spares,343.56,132
IP02301,SUP0051,SC-002301,components,64.19,275
IP02302,SUP0052,SC-002302,packaging,781.05,431
IP02303,SUP0053,SC-002303,finished_goods,306.94,159
IP02304,SUP0054,SC-002304,consumables,467.06,201
IP02305,SUP0055,SC-002305,spares,414.99,303
IP02306,SUP0056,SC-002306,components,643.57,322
IP02307,SUP0057,SC-002307,packaging,593.06,329
IP02308,SUP0058,SC-002308,finished_goods,224.27,31
IP02309,SUP0059,SC-002309,consumables,311.73,214
IP02310,SUP0060,SC-002310,spares,165.08,285
IP02311,SUP0061,SC-002311,components,557.78,389
IP02312,SUP0062,SC-002312,packaging,72.19,450
IP02313,SUP0063,SC-002313,finished_goods,788.62,493
IP02314,SUP0064,SC-002314,consumables,395.86,74
IP02315,SUP0065,SC-002315,spares,217.83,477
IP02316,SUP0066,SC-002316,components,28.78,158
IP02317,SUP0067,SC-002317,packaging,827.42,200
IP02318,SUP0068,SC-002318,finished_goods,537.44,94
IP02319,SUP0069,SC-002319,consumables,153.65,481
IP02320,SUP0070,SC-002320,spares,74.08,180
IP02321,SUP0071,SC-002321,components,111.47,443
IP02322,SUP0072,SC-002322,packaging,147.02,358
IP02323,SUP0073,SC-002323,finished_goods,229.01,48
IP02324,SUP0074,SC-002324,consumables,816.66,149
IP02325,SUP0075,SC-002325,spares,360.84,370
IP02326,SUP0076,SC-002326,components,122.12,251
IP02327,SUP0077,SC-002327,packaging,4.83,403
IP02328,SUP0078,SC-002328,finished_goods,322.99,179
IP02329,SUP0079,SC-002329,consumables,344.67,397
IP02330,SUP0080,SC-002330,spares,1.93,349
IP02331,SUP0081,SC-002331,components,422.50,395
IP02332,SUP0082,SC-002332,packaging,544.16,372
IP02333,SUP0083,SC-002333,finished_goods,744.54,120
IP02334,SUP0084,SC-002334,consumables,646.53,470
IP02335,SUP0085,SC-002335,spares,734.33,99
IP02336,SUP0086,SC-002336,components,396.59,258
IP02337,SUP0087,SC-002337,packaging,103.86,79
IP02338,SUP0088,SC-002338,finished_goods,749.58,392
IP02339,SUP0089,SC-002339,consumables,444.67,168
IP02340,SUP0090,SC-002340,spares,59.02,291
IP02341,SUP0091,SC-002341,components,597.35,434
IP02342,SUP0092,SC-002342,packaging,568.80,105
IP02343,SUP0093,SC-002343,finished_goods,512.79,369
IP02344,SUP0094,SC-002344,consumables,42.80,341
IP02345,SUP0095,SC-002345,spares,828.70,375
IP02346,SUP0096,SC-002346,components,667.18,47
IP02347,SUP0097,SC-002347,packaging,445.20,90
IP02348,SUP0098,SC-002348,finished_goods,417.95,216
IP02349,SUP0099,SC-002349,consumables,114.95,401
IP02350,SUP0100,SC-002350,spares,244.93,222
IP02351,SUP0101,SC-002351,components,658.64,40
IP02352,SUP0102,SC-002352,packaging,833.29,466
IP02353,SUP0103,SC-002353,finished_goods,843.17,174
IP02354,SUP0104,SC-002354,consumables,133.42,272
IP02355,SUP0105,SC-002355,spares,585.86,392
IP02356,SUP0106,SC-002356,components,307.07,98
IP02357,SUP0107,SC-002357,packaging,33.29,82
IP02358,SUP0108,SC-002358,finished_goods,368.56,129
IP02359,SUP0109,SC-002359,consumables,699.05,158
IP02360,SUP0110,SC-002360,spares,213.40,433
IP02361,SUP0111,SC-002361,components,596.01,170
IP02362,SUP0112,SC-002362,packaging,813.18,488
IP02363,SUP0113,SC-002363,finished_goods,283.51,143
IP02364,SUP0114,SC-002364,consumables,801.39,295
IP02365,SUP0115,SC-002365,spares,663.16,494
IP02366,SUP0116,SC-002366,components,689.25,201
IP02367,SUP0117,SC-002367,packaging,52.42,393
IP02368,SUP0118,SC-002368,finished_goods,383.32,358
IP02369,SUP0119,SC-002369,consumables,231.08,432
IP02370,SUP0120,SC-002370,spares,399.89,154
IP02371,SUP0121,SC-002371,components,385.74,167
IP02372,SUP0122,SC-002372,packaging,57.78,303
IP02373,SUP0123,SC-002373,finished_goods,360.57,364
IP02374,SUP0124,SC-002374,consumables,478.29,123
IP02375,SUP0125,SC-002375,spares,527.67,67
IP02376,SUP0126,SC-002376,components,633.47,32
IP02377,SUP0127,SC-002377,packaging,792.82,468
IP02378,SUP0128,SC-002378,finished_goods,603.51,253
IP02379,SUP0129,SC-002379,consumables,803.35,101
IP02380,SUP0130,SC-002380,spares,102.89,152
IP02381,SUP0131,SC-002381,components,87.42,70
IP02382,SUP0132,SC-002382,packaging,223.51,483
IP02383,SUP0133,SC-002383,finished_goods,213.55,271
IP02384,SUP0134,SC-002384,consumables,641.71,220
IP02385,SUP0135,SC-002385,spares,269.00,75
IP02386,SUP0136,SC-002386,components,529.37,370
IP02387,SUP0137,SC-002387,packaging,426.95,240
IP02388,SUP0138,SC-002388,finished_goods,838.47,481
IP02389,SUP0139,SC-002389,consumables,610.91,298
IP02390,SUP0140,SC-002390,spares,181.97,459
IP02391,SUP0141,SC-002391,components,413.91,270
IP02392,SUP0142,SC-002392,packaging,166.10,408
IP02393,SUP0143,SC-002393,finished_goods,569.42,354
IP02394,SUP0144,SC-002394,consumables,342.03,308
IP02395,SUP0145,SC-002395,spares,465.91,329
IP02396,SUP0146,SC-002396,components,352.52,399
IP02397,SUP0147,SC-002397,packaging,52.81,37
IP02398,SUP0148,SC-002398,finished_goods,597.51,92
IP02399,SUP0149,SC-002399,consumables,141.88,333
IP02400,SUP0150,SC-002400,spares,42.83,468
IP02401,SUP0151,SC-002401,components,249.60,435
IP02402,SUP0152,SC-002402,packaging,269.52,201
IP02403,SUP0153,SC-002403,finished_goods,560.93,411
IP02404,SUP0154,SC-002404,consumables,94.68,375
IP02405,SUP0155,SC-002405,spares,831.75,250
IP02406,SUP0156,SC-002406,components,586.17,207
IP02407,SUP0157,SC-002407,packaging,779.99,90
IP02408,SUP0158,SC-002408,finished_goods,151.16,343
IP02409,SUP0159,SC-002409,consumables,743.99,371
IP02410,SUP0160,SC-002410,spares,642.92,164
IP02411,SUP0161,SC-002411,components,17.60,316
IP02412,SUP0162,SC-002412,packaging,596.51,481
IP02413,SUP0163,SC-002413,finished_goods,438.58,349
IP02414,SUP0164,SC-002414,consumables,278.68,176
IP02415,SUP0165,SC-002415,spares,553.67,384
IP02416,SUP0166,SC-002416,components,447.72,200
IP02417,SUP0167,SC-002417,packaging,770.95,75
IP02418,SUP0168,SC-002418,finished_goods,557.99,131
IP02419,SUP0169,SC-002419,consumables,555.59,343
IP02420,SUP0170,SC-002420,spares,359.17,239
IP02421,SUP0171,SC-002421,components,561.73,176
IP02422,SUP0172,SC-002422,packaging,753.62,477
IP02423,SUP0173,SC-002423,finished_goods,221.67,452
IP02424,SUP0174,SC-002424,consumables,647.77,271
IP02425,SUP0175,SC-002425,spares,148.59,198
IP02426,SUP0176,SC-002426,components,73.75,110
IP02427,SUP0177,SC-002427,packaging,559.41,333
IP02428,SUP0178,SC-002428,finished_goods,703.75,80
IP02429,SUP0179,SC-002429,consumables,377.13,287
IP02430,SUP0180,SC-002430,spares,468.23,114
IP02431,SUP0181,SC-002431,components,129.53,406
IP02432,SUP0182,SC-002432,packaging,122.49,25
IP02433,SUP0183,SC-002433,finished_goods,449.16,136
IP02434,SUP0184,SC-002434,consumables,466.23,145
IP02435,SUP0185,SC-002435,spares,524.29,185
IP02436,SUP0186,SC-002436,components,404.01,450
IP02437,SUP0187,SC-002437,packaging,186.42,127
IP02438,SUP0188,SC-002438,finished_goods,830.84,54
IP02439,SUP0189,SC-002439,consumables,74.66,151
IP02440,SUP0190,SC-002440,spares,405.12,411
IP02441,SUP0191,SC-002441,components,834.34,350
IP02442,SUP0192,SC-002442,packaging,109.34,451
IP02443,SUP0193,SC-002443,finished_goods,15.65,189
IP02444,SUP0194,SC-002444,consumables,647.30,220
IP02445,SUP0195,SC-002445,spares,829.97,35
IP02446,SUP0196,SC-002446,components,739.00,190
IP02447,SUP0197,SC-002447,packaging,315.08,299
IP02448,SUP0198,SC-002448,finished_goods,356.43,155
IP02449,SUP0199,SC-002449,consumables,446.66,43
IP02450,SUP0200,SC-002450,spares,317.57,434
IP02451,SUP0201,SC-002451,components,740.18,120
IP02452,SUP0202,SC-002452,packaging,791.13,439
IP02453,SUP0203,SC-002453,finished_goods,253.40,397
IP02454,SUP0204,SC-002454,consumables,361.05,186
IP02455,SUP0205,SC-002455,spares,41.39,453
IP02456,SUP0206,SC-002456,components,825.87,402
IP02457,SUP0207,SC-002457,packaging,183.32,320
IP02458,SUP0208,SC-002458,finished_goods,726.78,490
IP02459,SUP0209,SC-002459,consumables,354.72,454
IP02460,SUP0210,SC-002460,spares,496.53,201
IP02461,SUP0211,SC-002461,components,530.75,358
IP02462,SUP0212,SC-002462,packaging,374.38,43
IP02463,SUP0213,SC-002463,finished_goods,803.43,221
IP02464,SUP0214,SC-002464,consumables,461.48,445
IP02465,SUP0215,SC-002465,spares,190.60,214
IP02466,SUP0216,SC-002466,components,380.93,34
IP02467,SUP0217,SC-002467,packaging,426.95,275
IP02468,SUP0218,SC-002468,finished_goods,225.99,235
IP02469,SUP0219,SC-002469,consumables,774.50,287
IP02470,SUP0220,SC-002470,spares,402.24,398
IP02471,SUP0221,SC-002471,components,829.77,246
IP02472,SUP0222,SC-002472,packaging,774.60,263
IP02473,SUP0223,SC-002473,finished_goods,447.49,71
IP02474,SUP0224,SC-002474,consumables,542.07,458
IP02475,SUP0225,SC-002475,spares,209.19,88
IP02476,SUP0226,SC-002476,components,554.97,245
IP02477,SUP0227,SC-002477,packaging,105.77,324
IP02478,SUP0228,SC-002478,finished_goods,764.93,423
IP02479,SUP0229,SC-002479,consumables,664.74,70
IP02480,SUP0230,SC-002480,spares,273.93,224
IP02481,SUP0231,SC-002481,components,667.38,244
IP02482,SUP0232,SC-002482,packaging,825.79,190
IP02483,SUP0233,SC-002483,finished_goods,563.18,486
IP02484,SUP0234,SC-002484,consumables,639.26,447
IP02485,SUP0235,SC-002485,spares,659.07,440
IP02486,SUP0236,SC-002486,components,113.43,181
IP02487,SUP0237,SC-002487,packaging,470.48,327
IP02488,SUP0238,SC-002488,finished_goods,797.05,396
IP02489,SUP0239,SC-002489,consumables,241.37,86
IP02490,SUP0240,SC-002490,spares,403.29,310
IP02491,SUP0241,SC-002491,components,182.44,383
IP02492,SUP0242,SC-002492,packaging,829.93,259
IP02493,SUP0243,SC-002493,finished_goods,834.76,37
IP02494,SUP0244,SC-002494,consumables,316.33,178
IP02495,SUP0245,SC-002495,spares,797.94,407
IP02496,SUP0246,SC-002496,components,368.23,50
IP02497,SUP0247,SC-002497,packaging,843.81,133
IP02498,SUP0248,SC-002498,finished_goods,798.59,263
IP02499,SUP0249,SC-002499,consumables,282.22,423
IP02500,SUP0250,SC-002500,spares,277.80,42
