purchase_order_id,supplier_id,warehouse_id,ordered_at,expected_at,received_at,status
PO000379,SUP0217,W003,05-07-2024,06-08-2024,15-08-2024,received
PO000380,SUP0026,W008,09-09-2024,29-09-2024,11-10-2024,received
PO000381,SUP0086,W012,19-04-2024,17-06-2024,28-06-2024,received
PO000382,SUP0150,W004,13-03-2023,05-04-2023,16-04-2023,received
PO000383,SUP0119,W002,12-04-2025,06-05-2025,03-05-2025,received
PO000384,SUP0007,W001,06-04-2024,02-06-2024,10-06-2024,received
PO000385,SUP0195,W001,22-03-2025,29-04-2025,07-05-2025,received
PO000386,SUP0108,W004,26-07-2023,10-08-2023,10-08-2023,partial
PO000387,SUP0208,W007,11-11-2023,31-12-2023,02-01-2024,received
PO000388,SUP0016,W001,26-10-2025,21-12-2025,,cancelled
PO000389,SUP0096,W010,23-11-2025,09-12-2025,,open
PO000390,SUP0015,W004,16-01-2023,04-02-2023,02-02-2023,received
PO000391,SUP0135,W006,16-07-2025,10-09-2025,15-09-2025,received
PO000392,SUP0026,W006,09-02-2023,01-03-2023,01-03-2023,received
PO000393,SUP0026,W008,06-01-2024,26-01-2024,27-01-2024,received
PO000394,SUP0037,W006,08-09-2024,12-10-2024,13-10-2024,received
PO000395,SUP0241,W005,29-06-2023,16-07-2023,25-07-2023,received
PO000396,SUP0220,W012,29-05-2024,08-06-2024,19-06-2024,received
PO000397,SUP0023,W003,23-05-2025,11-07-2025,20-07-2025,received
PO000398,SUP0081,W005,27-03-2023,19-04-2023,02-05-2023,received
PO000399,SUP0042,W010,30-04-2025,20-05-2025,01-06-2025,received
PO000400,SUP0184,W012,22-03-2024,03-05-2024,17-05-2024,received
PO000401,SUP0012,W005,08-06-2023,12-07-2023,24-07-2023,received
PO000402,SUP0246,W011,17-10-2023,13-11-2023,,cancelled
PO000403,SUP0124,W001,18-09-2025,03-10-2025,07-10-2025,received
PO000404,SUP0250,W003,12-05-2023,28-06-2023,02-07-2023,received
PO000405,SUP0113,W005,24-06-2023,17-08-2023,16-08-2023,received
PO000406,SUP0173,W002,07-07-2023,26-07-2023,23-07-2023,received
PO000407,SUP0249,W002,27-09-2023,24-11-2023,21-11-2023,received
PO000408,SUP0045,W002,02-02-2025,21-02-2025,,cancelled
PO000409,SUP0135,W005,19-01-2024,15-03-2024,,cancelled
PO000410,SUP0079,W012,26-06-2025,27-07-2025,10-08-2025,received
PO000411,SUP0120,W005,06-11-2023,19-12-2023,19-12-2023,received
PO000412,SUP0013,W004,06-10-2023,28-10-2023,27-10-2023,received
PO000413,SUP0250,W004,26-03-2025,12-05-2025,10-05-2025,partial
PO000414,SUP0035,W003,10-09-2023,19-09-2023,29-09-2023,received
PO000415,SUP0240,W004,03-10-2025,22-10-2025,03-11-2025,received
PO000416,SUP0228,W006,11-01-2023,24-02-2023,05-03-2023,received
PO000417,SUP0093,W011,16-03-2024,15-05-2024,13-05-2024,partial
PO000418,SUP0146,W001,16-08-2023,01-10-2023,06-10-2023,received
PO000419,SUP0123,W001,03-05-2025,06-06-2025,07-06-2025,received
PO000420,SUP0182,W004,20-10-2025,30-11-2025,05-12-2025,received
PO000421,SUP0050,W005,19-07-2023,28-07-2023,10-08-2023,partial
PO000422,SUP0072,W008,09-01-2025,22-02-2025,08-03-2025,received
PO000423,SUP0017,W007,02-05-2025,20-06-2025,01-07-2025,received
PO000424,SUP0230,W011,03-04-2023,12-04-2023,20-04-2023,received
PO000425,SUP0124,W002,23-09-2024,08-10-2024,15-10-2024,received
PO000426,SUP0081,W004,18-08-2024,10-09-2024,18-09-2024,received
PO000427,SUP0162,W008,20-11-2025,31-12-2025,,open
PO000428,SUP0241,W004,16-05-2024,02-06-2024,05-06-2024,received
PO000429,SUP0131,W005,28-12-2024,08-02-2025,17-02-2025,received
PO000430,SUP0089,W012,13-09-2025,09-10-2025,22-10-2025,received
PO000431,SUP0243,W012,31-07-2025,27-08-2025,30-08-2025,received
PO000432,SUP0094,W003,30-11-2025,31-12-2025,,open
PO000433,SUP0142,W008,03-07-2023,31-08-2023,12-09-2023,received
PO000434,SUP0223,W005,01-11-2024,22-12-2024,24-12-2024,received
PO000435,SUP0130,W006,07-05-2024,18-05-2024,29-05-2024,received
PO000436,SUP0100,W006,24-03-2023,09-05-2023,19-05-2023,received
PO000437,SUP0186,W003,09-12-2023,28-01-2024,31-01-2024,received
PO000438,SUP0143,W005,15-06-2025,10-08-2025,12-08-2025,received
PO000439,SUP0048,W007,25-07-2024,06-09-2024,16-09-2024,received
PO000440,SUP0226,W006,06-05-2023,27-06-2023,27-06-2023,received
PO000441,SUP0038,W009,29-06-2025,27-07-2025,08-08-2025,received
PO000442,SUP0223,W012,17-05-2023,07-07-2023,13-07-2023,received
PO000443,SUP0223,W003,13-10-2025,03-12-2025,12-12-2025,received
PO000444,SUP0094,W011,18-04-2023,02-06-2023,13-06-2023,received
PO000445,SUP0051,W003,18-05-2024,29-06-2024,04-07-2024,received
PO000446,SUP0145,W011,19-09-2025,24-10-2025,26-10-2025,received
PO000447,SUP0066,W001,07-08-2023,26-09-2023,02-10-2023,received
PO000448,SUP0093,W003,23-09-2023,22-11-2023,27-11-2023,received
PO000449,SUP0070,W009,22-05-2023,26-06-2023,02-07-2023,received
PO000450,SUP0169,W012,16-06-2023,11-08-2023,11-08-2023,received
PO000451,SUP0155,W009,22-01-2025,28-02-2025,12-03-2025,received
PO000452,SUP0032,W003,22-11-2023,18-12-2023,16-12-2023,received
PO000453,SUP0167,W003,13-03-2025,27-03-2025,10-04-2025,received
PO000454,SUP0092,W006,31-08-2024,20-10-2024,26-10-2024,received
PO000455,SUP0154,W003,09-09-2025,25-09-2025,06-10-2025,received
PO000456,SUP0052,W001,15-12-2024,29-12-2024,30-12-2024,received
PO000457,SUP0010,W008,22-06-2025,16-08-2025,26-08-2025,received
PO000458,SUP0244,W003,14-11-2023,03-01-2024,15-01-2024,partial
PO000459,SUP0056,W001,08-04-2023,23-04-2023,07-05-2023,received
PO000460,SUP0117,W001,17-10-2024,06-11-2024,04-11-2024,received
PO000461,SUP0205,W010,01-10-2023,27-10-2023,02-11-2023,received
PO000462,SUP0009,W002,10-08-2024,30-09-2024,11-10-2024,received
PO000463,SUP0165,W008,06-05-2025,05-06-2025,13-06-2025,received
PO000464,SUP0102,W010,24-05-2024,05-06-2024,13-06-2024,received
PO000465,SUP0065,W001,26-05-2025,15-06-2025,16-06-2025,received
PO000466,SUP0100,W006,19-04-2023,04-06-2023,12-06-2023,received
PO000467,SUP0166,W007,04-03-2025,16-03-2025,23-03-2025,received
PO000468,SUP0092,W004,21-05-2023,10-07-2023,23-07-2023,received
PO000469,SUP0022,W010,28-07-2024,03-09-2024,17-09-2024,received
PO000470,SUP0117,W006,06-10-2024,26-10-2024,02-11-2024,received
PO000471,SUP0111,W001,08-02-2024,28-02-2024,01-03-2024,received
PO000472,SUP0040,W001,24-03-2025,29-03-2025,27-03-2025,received
PO000473,SUP0153,W007,11-09-2024,23-09-2024,04-10-2024,received
PO000474,SUP0116,W005,30-10-2025,16-12-2025,24-12-2025,received
PO000475,SUP0027,W005,28-07-2023,04-09-2023,09-09-2023,received
PO000476,SUP0157,W010,10-01-2024,06-03-2024,05-03-2024,received
PO000477,SUP0111,W011,07-08-2023,27-08-2023,09-09-2023,received
PO000478,SUP0247,W008,09-07-2023,20-08-2023,19-08-2023,received
PO000479,SUP0213,W002,18-10-2024,05-12-2024,19-12-2024,received
PO000480,SUP0009,W009,13-04-2023,03-06-2023,31-05-2023,received
PO000481,SUP0228,W005,23-09-2024,06-11-2024,17-11-2024,received
PO000482,SUP0014,W001,23-07-2023,07-08-2023,,cancelled
PO000483,SUP0175,W001,10-03-2024,15-03-2024,20-03-2024,received
PO000484,SUP0213,W008,29-03-2023,16-05-2023,28-05-2023,received
PO000485,SUP0233,W004,29-08-2023,27-09-2023,26-09-2023,received
PO000486,SUP0124,W001,05-10-2023,20-10-2023,29-10-2023,received
PO000487,SUP0051,W007,29-12-2024,09-02-2025,13-02-2025,received
PO000488,SUP0124,W007,02-04-2024,17-04-2024,27-04-2024,received
PO000489,SUP0009,W002,10-11-2025,31-12-2025,31-12-2025,received
PO000490,SUP0165,W002,21-07-2024,20-08-2024,17-08-2024,received
PO000491,SUP0074,W008,03-05-2023,18-06-2023,19-06-2023,received
PO000492,SUP0244,W003,13-02-2025,04-04-2025,02-04-2025,received
PO000493,SUP0081,W001,13-02-2023,08-03-2023,14-03-2023,received
PO000494,SUP0029,W001,24-03-2023,23-04-2023,06-05-2023,received
PO000495,SUP0008,W002,02-10-2023,02-11-2023,15-11-2023,received
PO000496,SUP0221,W006,10-06-2023,17-06-2023,14-06-2023,received
PO000497,SUP0187,W008,27-06-2025,08-07-2025,10-07-2025,received
PO000498,SUP0148,W002,24-02-2023,21-03-2023,03-04-2023,received
PO000499,SUP0177,W002,10-10-2023,28-11-2023,09-12-2023,received
PO000500,SUP0123,W001,23-07-2023,26-08-2023,09-09-2023,received
PO000501,SUP0195,W007,03-08-2023,10-09-2023,15-09-2023,received
PO000502,SUP0240,W004,17-02-2025,08-03-2025,11-03-2025,received
PO000503,SUP0123,W010,06-07-2025,09-08-2025,16-08-2025,received
PO000504,SUP0071,W005,05-05-2023,04-06-2023,03-06-2023,received
PO000505,SUP0134,W009,10-11-2025,20-12-2025,23-12-2025,received
PO000506,SUP0167,W001,16-03-2024,30-03-2024,29-03-2024,received
PO000507,SUP0220,W004,14-10-2023,24-10-2023,25-10-2023,received
PO000508,SUP0239,W003,28-01-2025,04-03-2025,06-03-2025,received
PO000509,SUP0001,W012,05-05-2023,12-06-2023,19-06-2023,received
PO000510,SUP0115,W009,30-01-2023,10-02-2023,13-02-2023,received
PO000511,SUP0182,W004,15-12-2024,25-01-2025,28-01-2025,received
PO000512,SUP0003,W004,02-05-2025,05-06-2025,08-06-2025,partial
PO000513,SUP0097,W010,12-09-2025,25-09-2025,02-10-2025,partial
PO000514,SUP0161,W004,28-11-2025,31-12-2025,,open
PO000515,SUP0162,W004,22-12-2023,05-02-2024,16-02-2024,received
PO000516,SUP0152,W001,16-08-2024,13-09-2024,16-09-2024,received
PO000517,SUP0037,W001,14-03-2023,17-04-2023,22-04-2023,received
PO000518,SUP0058,W005,02-08-2024,11-08-2024,14-08-2024,received
PO000519,SUP0194,W008,13-01-2023,26-01-2023,26-01-2023,received
PO000520,SUP0234,W009,20-07-2024,31-08-2024,29-08-2024,received
PO000521,SUP0230,W007,03-03-2024,12-03-2024,23-03-2024,partial
PO000522,SUP0068,W007,25-12-2024,02-01-2025,03-01-2025,received
PO000523,SUP0207,W010,29-01-2025,09-02-2025,18-02-2025,received
PO000524,SUP0218,W002,15-03-2024,31-03-2024,08-04-2024,received
PO000525,SUP0033,W009,04-11-2023,27-12-2023,04-01-2024,received
PO000526,SUP0022,W012,27-09-2024,03-11-2024,11-11-2024,received
PO000527,SUP0103,W001,22-02-2024,24-03-2024,01-04-2024,received
PO000528,SUP0124,W002,05-09-2023,20-09-2023,04-10-2023,received
PO000529,SUP0041,W009,02-11-2023,04-12-2023,17-12-2023,received
PO000530,SUP0081,W003,01-05-2023,24-05-2023,02-06-2023,received
PO000531,SUP0097,W011,26-10-2025,08-11-2025,21-11-2025,received
PO000532,SUP0115,W003,05-02-2024,16-02-2024,17-02-2024,received
PO000533,SUP0075,W007,23-10-2023,19-11-2023,24-11-2023,received
PO000534,SUP0188,W003,19-09-2023,02-10-2023,10-10-2023,partial
PO000535,SUP0204,W010,24-11-2023,17-12-2023,21-12-2023,partial
PO000536,SUP0081,W006,17-07-2024,09-08-2024,18-08-2024,received
PO000537,SUP0041,W004,29-06-2025,31-07-2025,07-08-2025,received
PO000538,SUP0033,W012,06-03-2024,28-04-2024,29-04-2024,received
PO000539,SUP0118,W005,25-01-2024,25-03-2024,03-04-2024,partial
PO000540,SUP0135,W003,26-03-2024,21-05-2024,22-05-2024,received
PO000541,SUP0099,W012,31-08-2024,28-10-2024,30-10-2024,received
PO000542,SUP0201,W002,13-11-2023,27-11-2023,09-12-2023,received
PO000543,SUP0044,W008,21-08-2023,18-10-2023,23-10-2023,received
PO000544,SUP0247,W008,23-10-2024,04-12-2024,11-12-2024,received
PO000545,SUP0060,W003,19-04-2024,02-05-2024,06-05-2024,received
PO000546,SUP0055,W002,08-10-2023,02-11-2023,13-11-2023,received
PO000547,SUP0114,W008,17-07-2024,02-09-2024,16-09-2024,received
PO000548,SUP0122,W010,27-11-2025,31-12-2025,,open
PO000549,SUP0209,W009,21-01-2024,08-03-2024,17-03-2024,received
PO000550,SUP0031,W008,03-06-2023,04-07-2023,02-07-2023,received
PO000551,SUP0220,W005,06-06-2023,16-06-2023,29-06-2023,partial
PO000552,SUP0028,W003,09-12-2025,31-12-2025,,open
PO000553,SUP0063,W012,27-04-2023,09-05-2023,16-05-2023,received
PO000554,SUP0062,W012,09-12-2023,31-01-2024,08-02-2024,received
PO000555,SUP0080,W003,01-01-2024,15-01-2024,16-01-2024,received
PO000556,SUP0163,W011,02-12-2023,24-01-2024,28-01-2024,received
PO000557,SUP0106,W004,20-10-2023,20-11-2023,29-11-2023,partial
PO000558,SUP0011,W002,09-07-2025,26-08-2025,27-08-2025,received
PO000559,SUP0010,W011,21-01-2025,17-03-2025,23-03-2025,received
PO000560,SUP0207,W008,27-12-2023,07-01-2024,20-01-2024,received
PO000561,SUP0050,W009,07-09-2023,16-09-2023,25-09-2023,received
PO000562,SUP0190,W009,05-05-2025,20-05-2025,24-05-2025,received
PO000563,SUP0042,W005,05-05-2024,25-05-2024,01-06-2024,received
PO000564,SUP0138,W002,30-09-2023,23-11-2023,07-12-2023,received
PO000565,SUP0043,W011,27-08-2023,11-09-2023,14-09-2023,received
PO000566,SUP0100,W011,06-10-2024,21-11-2024,27-11-2024,received
PO000567,SUP0200,W004,20-01-2025,08-03-2025,10-03-2025,received
PO000568,SUP0238,W001,22-12-2024,05-02-2025,15-02-2025,received
PO000569,SUP0076,W006,12-10-2025,25-11-2025,03-12-2025,received
PO000570,SUP0026,W001,06-04-2023,26-04-2023,03-05-2023,received
PO000571,SUP0044,W005,20-03-2025,17-05-2025,22-05-2025,received
PO000572,SUP0236,W010,02-04-2023,15-05-2023,22-05-2023,partial
PO000573,SUP0207,W001,08-02-2023,19-02-2023,23-02-2023,received
PO000574,SUP0207,W011,25-09-2024,06-10-2024,05-10-2024,received
PO000575,SUP0139,W004,25-06-2023,10-07-2023,13-07-2023,received
PO000576,SUP0083,W001,01-02-2025,25-02-2025,07-03-2025,received
PO000577,SUP0198,W005,27-11-2025,31-12-2025,,open
PO000578,SUP0003,W010,10-10-2024,13-11-2024,21-11-2024,received
PO000579,SUP0048,W004,26-12-2024,07-02-2025,07-02-2025,received
PO000580,SUP0199,W003,04-06-2025,27-06-2025,06-07-2025,received
PO000581,SUP0216,W012,09-02-2024,06-04-2024,15-04-2024,received
PO000582,SUP0056,W007,06-04-2024,21-04-2024,21-04-2024,received
PO000583,SUP0013,W002,30-05-2024,21-06-2024,30-06-2024,received
PO000584,SUP0238,W004,05-01-2025,19-02-2025,26-02-2025,received
PO000585,SUP0210,W012,09-06-2024,18-07-2024,29-07-2024,partial
PO000586,SUP0067,W005,22-12-2024,28-01-2025,27-01-2025,received
PO000587,SUP0235,W010,13-05-2025,06-07-2025,16-07-2025,partial
PO000588,SUP0121,W001,15-05-2025,16-06-2025,15-06-2025,received
PO000589,SUP0074,W005,16-02-2024,02-04-2024,15-04-2024,received
PO000590,SUP0167,W012,09-06-2024,23-06-2024,30-06-2024,received
PO000591,SUP0250,W012,07-02-2025,26-03-2025,07-04-2025,partial
PO000592,SUP0250,W007,27-12-2024,12-02-2025,11-02-2025,received
PO000593,SUP0001,W004,31-12-2024,07-02-2025,18-02-2025,received
PO000594,SUP0215,W004,01-06-2024,05-07-2024,09-07-2024,received
PO000595,SUP0207,W005,03-02-2024,14-02-2024,12-02-2024,received
PO000596,SUP0136,W003,21-06-2025,09-08-2025,16-08-2025,received
PO000597,SUP0189,W006,19-08-2023,21-09-2023,03-10-2023,received
PO000598,SUP0010,W002,28-04-2024,22-06-2024,24-06-2024,received
PO000599,SUP0046,W004,08-03-2023,22-04-2023,23-04-2023,received
PO000600,SUP0193,W011,17-09-2024,22-10-2024,21-10-2024,received
PO000601,SUP0078,W007,13-08-2025,21-09-2025,26-09-2025,received
PO000602,SUP0003,W008,01-02-2024,06-03-2024,07-03-2024,received
PO000603,SUP0027,W004,15-09-2023,23-10-2023,30-10-2023,received
PO000604,SUP0241,W001,13-02-2023,02-03-2023,16-03-2023,received
PO000605,SUP0039,W007,07-09-2024,14-09-2024,14-09-2024,received
PO000606,SUP0206,W002,07-07-2023,06-08-2023,18-08-2023,received
PO000607,SUP0029,W001,29-08-2025,28-09-2025,05-10-2025,received
PO000608,SUP0043,W002,21-07-2025,05-08-2025,15-08-2025,received
PO000609,SUP0074,W005,15-12-2025,31-12-2025,,open
PO000610,SUP0071,W011,20-03-2024,19-04-2024,28-04-2024,received
PO000611,SUP0058,W007,01-10-2024,10-10-2024,19-10-2024,received
PO000612,SUP0186,W003,02-07-2023,21-08-2023,25-08-2023,received
PO000613,SUP0074,W008,24-03-2025,09-05-2025,09-05-2025,received
PO000614,SUP0054,W008,16-05-2024,23-05-2024,01-06-2024,received
PO000615,SUP0158,W002,13-07-2023,29-08-2023,01-09-2023,partial
PO000616,SUP0146,W002,24-01-2024,10-03-2024,11-03-2024,received
PO000617,SUP0152,W002,26-10-2023,23-11-2023,30-11-2023,received
PO000618,SUP0053,W003,17-11-2023,22-12-2023,31-12-2023,received
PO000619,SUP0191,W011,15-08-2024,26-09-2024,06-10-2024,received
PO000620,SUP0096,W002,03-03-2024,19-03-2024,19-03-2024,received
PO000621,SUP0198,W010,29-01-2025,10-03-2025,20-03-2025,received
PO000622,SUP0116,W008,28-04-2025,14-06-2025,16-06-2025,partial
PO000623,SUP0187,W005,02-08-2023,13-08-2023,18-08-2023,received
PO000624,SUP0205,W006,11-10-2023,06-11-2023,10-11-2023,received
PO000625,SUP0067,W005,05-05-2024,11-06-2024,16-06-2024,received
PO000626,SUP0007,W009,03-05-2025,29-06-2025,01-07-2025,received
PO000627,SUP0134,W011,21-07-2025,30-08-2025,09-09-2025,received
PO000628,SUP0246,W011,27-07-2024,23-08-2024,20-08-2024,partial
PO000629,SUP0100,W007,03-04-2024,19-05-2024,28-05-2024,received
PO000630,SUP0088,W009,13-12-2024,26-12-2024,24-12-2024,received
PO000631,SUP0091,W008,27-05-2023,19-06-2023,28-06-2023,received
PO000632,SUP0021,W009,16-07-2024,22-07-2024,01-08-2024,received
PO000633,SUP0071,W002,02-09-2024,02-10-2024,13-10-2024,received
PO000634,SUP0246,W007,21-11-2023,18-12-2023,28-12-2023,received
PO000635,SUP0105,W004,07-08-2023,04-09-2023,03-09-2023,received
PO000636,SUP0076,W011,29-01-2023,14-03-2023,18-03-2023,received
PO000637,SUP0115,W008,15-03-2023,26-03-2023,24-03-2023,received
PO000638,SUP0217,W008,04-06-2025,06-07-2025,04-07-2025,received
PO000639,SUP0085,W011,28-10-2024,30-11-2024,06-12-2024,received
PO000640,SUP0143,W006,19-07-2025,13-09-2025,17-09-2025,received
PO000641,SUP0155,W009,04-10-2024,10-11-2024,23-11-2024,received
PO000642,SUP0164,W001,27-01-2023,24-03-2023,29-03-2023,received
PO000643,SUP0166,W007,13-06-2025,25-06-2025,07-07-2025,received
PO000644,SUP0232,W009,21-07-2023,01-08-2023,02-08-2023,received
PO000645,SUP0186,W001,27-07-2025,15-09-2025,12-09-2025,received
PO000646,SUP0194,W003,05-12-2023,18-12-2023,20-12-2023,received
PO000647,SUP0120,W004,13-09-2023,26-10-2023,29-10-2023,received
PO000648,SUP0065,W006,12-07-2024,01-08-2024,,cancelled
PO000649,SUP0004,W005,27-01-2025,07-02-2025,20-02-2025,received
PO000650,SUP0182,W011,27-04-2025,07-06-2025,15-06-2025,received
PO000651,SUP0185,W003,17-05-2024,28-05-2024,06-06-2024,received
PO000652,SUP0117,W011,07-07-2025,27-07-2025,10-08-2025,received
PO000653,SUP0143,W010,20-06-2023,15-08-2023,20-08-2023,received
PO000654,SUP0229,W012,02-11-2023,13-12-2023,25-12-2023,received
PO000655,SUP0221,W012,04-06-2024,11-06-2024,15-06-2024,received
PO000656,SUP0134,W006,13-02-2023,25-03-2023,31-03-2023,received
PO000657,SUP0137,W002,30-01-2025,15-02-2025,27-02-2025,received
PO000658,SUP0043,W002,02-03-2024,17-03-2024,15-03-2024,received
PO000659,SUP0104,W001,14-07-2023,19-07-2023,31-07-2023,received
PO000660,SUP0105,W004,30-08-2023,27-09-2023,08-10-2023,received
PO000661,SUP0180,W011,05-03-2023,03-04-2023,12-04-2023,received
PO000662,SUP0174,W010,13-01-2023,09-03-2023,13-03-2023,partial
PO000663,SUP0066,W006,09-12-2025,31-12-2025,,open
PO000664,SUP0198,W007,28-10-2025,07-12-2025,08-12-2025,received
PO000665,SUP0107,W002,26-03-2023,17-04-2023,,cancelled
PO000666,SUP0191,W002,25-09-2023,06-11-2023,09-11-2023,received
PO000667,SUP0244,W009,09-01-2025,28-02-2025,14-03-2025,received
PO000668,SUP0062,W001,26-06-2023,18-08-2023,26-08-2023,received
PO000669,SUP0178,W002,06-04-2024,19-04-2024,02-05-2024,partial
PO000670,SUP0201,W002,03-04-2024,17-04-2024,19-04-2024,received
PO000671,SUP0126,W006,06-11-2023,17-11-2023,24-11-2023,received
PO000672,SUP0236,W006,04-03-2025,16-04-2025,29-04-2025,partial
PO000673,SUP0089,W002,23-10-2025,18-11-2025,15-11-2025,received
PO000674,SUP0004,W009,04-10-2025,15-10-2025,21-10-2025,received
PO000675,SUP0132,W006,18-02-2023,28-02-2023,25-02-2023,partial
PO000676,SUP0195,W008,24-01-2025,03-03-2025,09-03-2025,received
PO000677,SUP0057,W007,14-04-2025,07-05-2025,20-05-2025,received
PO000678,SUP0227,W011,15-03-2024,15-04-2024,16-04-2024,received
PO000679,SUP0004,W008,08-10-2023,19-10-2023,25-10-2023,received
PO000680,SUP0094,W001,15-07-2023,29-08-2023,12-09-2023,received
PO000681,SUP0107,W005,19-08-2024,10-09-2024,08-09-2024,received
PO000682,SUP0133,W008,03-05-2025,23-05-2025,05-06-2025,received
PO000683,SUP0128,W007,01-12-2024,15-01-2025,28-01-2025,received
PO000684,SUP0241,W009,09-10-2023,26-10-2023,02-11-2023,received
PO000685,SUP0233,W009,10-02-2023,11-03-2023,15-03-2023,received
PO000686,SUP0003,W011,10-06-2023,14-07-2023,21-07-2023,received
PO000687,SUP0020,W007,01-05-2023,21-05-2023,25-05-2023,received
PO000688,SUP0247,W010,29-08-2025,10-10-2025,17-10-2025,received
PO000689,SUP0035,W004,06-05-2024,15-05-2024,25-05-2024,received
PO000690,SUP0022,W006,14-12-2025,31-12-2025,,open
PO000691,SUP0076,W008,12-02-2024,27-03-2024,03-04-2024,received
PO000692,SUP0127,W005,15-09-2023,05-11-2023,,cancelled
PO000693,SUP0002,W007,22-02-2023,13-04-2023,27-04-2023,received
PO000694,SUP0135,W009,29-04-2024,24-06-2024,08-07-2024,partial
PO000695,SUP0159,W008,12-02-2023,16-03-2023,19-03-2023,received
PO000696,SUP0063,W004,01-09-2025,13-09-2025,24-09-2025,received
PO000697,SUP0118,W002,08-07-2025,06-09-2025,12-09-2025,partial
PO000698,SUP0023,W009,03-04-2023,22-05-2023,29-05-2023,received
PO000699,SUP0088,W007,19-01-2023,01-02-2023,12-02-2023,partial
