movement_id,product_id,warehouse_id,movement_at,movement_type,quantity_change,purchase_order_line_id,transfer_id
M00000422,IP02089,W007,2024-01-29,receipt,554,POL0000442,
M00000423,IP00589,W007,2024-01-29,receipt,278,POL0000443,
M00000424,IP01089,W007,2024-01-29,receipt,318,POL0000444,
M00000425,IP00973,W011,2025-01-27,receipt,288,POL0000445,
M00000426,IP01723,W011,2025-01-27,receipt,584,POL0000446,
M00000427,IP01223,W011,2025-01-27,receipt,553,POL0000447,
M00000428,IP01973,W011,2025-01-27,receipt,298,POL0000448,
M00000429,IP02403,W007,2024-06-25,receipt,587,POL0000449,
M00000430,IP01903,W007,2024-06-25,receipt,147,POL0000450,
M00000431,IP01403,W007,2024-06-25,receipt,131,POL0000451,
M00000432,IP02153,W007,2024-06-25,receipt,351,POL0000452,
M00000433,IP00903,W007,2024-06-25,receipt,482,POL0000453,
M00000434,IP01142,W008,2023-04-01,receipt,570,POL0000454,
M00000435,IP01642,W008,2023-04-01,receipt,369,POL0000455,
M00000436,IP00892,W008,2023-04-01,receipt,537,POL0000456,
M00000437,IP01391,W004,2023-08-03,receipt,367,POL0000457,
M00000438,IP00824,W008,2025-04-21,receipt,106,POL0000458,
M00000439,IP01074,W008,2025-04-21,receipt,512,POL0000459,
M00000440,IP02074,W008,2025-04-21,receipt,410,POL0000460,
M00000441,IP02324,W008,2025-04-21,receipt,115,POL0000461,
M00000442,IP00074,W008,2025-04-21,receipt,322,POL0000462,
M00000443,IP02478,W003,2025-12-09,receipt,201,POL0000463,
M00000444,IP00849,W006,2024-02-13,receipt,270,POL0000464,
M00000445,IP01099,W006,2024-02-13,receipt,5,POL0000465,
M00000446,IP02099,W006,2024-02-13,receipt,122,POL0000466,
M00000447,IP02349,W006,2024-02-13,receipt,40,POL0000467,
M00000448,IP01349,W006,2024-02-13,receipt,4,POL0000468,
M00000449,IP00673,W004,2024-12-19,receipt,102,POL0000469,
M00000450,IP01173,W004,2024-12-19,receipt,34,POL0000470,
M00000451,IP02423,W004,2024-12-19,receipt,107,POL0000471,
M00000452,IP01923,W004,2024-12-19,receipt,484,POL0000472,
M00000453,IP00923,W004,2024-12-19,receipt,487,POL0000473,
M00000454,IP00949,W008,2024-07-28,receipt,226,POL0000474,
M00000455,IP02469,W010,2023-11-07,receipt,280,POL0000475,
M00000456,IP01969,W010,2023-11-07,receipt,471,POL0000476,
M00000457,IP02219,W010,2023-11-07,receipt,128,POL0000477,
M00000458,IP00469,W010,2023-11-07,receipt,110,POL0000478,
M00000459,IP02431,W003,2024-09-23,receipt,198,POL0000479,
M00000460,IP01931,W003,2024-09-23,receipt,506,POL0000480,
M00000461,IP00051,W010,2025-06-14,receipt,39,POL0000482,
M00000462,IP01051,W010,2025-06-14,receipt,379,POL0000483,
M00000463,IP02463,W010,2025-10-28,receipt,222,POL0000484,
M00000464,IP01213,W010,2025-10-28,receipt,583,POL0000485,
M00000465,IP02213,W010,2025-10-28,receipt,189,POL0000486,
M00000466,IP00261,W007,2025-02-09,receipt,179,POL0000487,
M00000467,IP02011,W007,2025-02-09,receipt,183,POL0000488,
M00000468,IP01011,W007,2025-02-09,receipt,135,POL0000489,
M00000469,IP01511,W007,2025-02-09,receipt,299,POL0000490,
M00000470,IP01904,W008,2025-10-20,receipt,22,POL0000491,
M00000471,IP00154,W008,2025-10-20,receipt,471,POL0000492,
M00000472,IP01632,W011,2025-08-08,receipt,25,POL0000493,
M00000473,IP00632,W011,2025-08-08,receipt,464,POL0000494,
M00000474,IP00839,W006,2023-12-27,receipt,528,POL0000495,
M00000475,IP00589,W006,2023-12-27,receipt,570,POL0000496,
M00000476,IP01089,W006,2023-12-27,receipt,331,POL0000497,
M00000477,IP02089,W006,2023-12-27,receipt,24,POL0000498,
M00000478,IP02253,W004,2023-02-16,receipt,307,POL0000499,
M00000479,IP00503,W004,2023-02-16,receipt,308,POL0000500,
M00000480,IP01623,W002,2023-10-24,receipt,550,POL0000501,
M00000481,IP01123,W002,2023-10-24,receipt,305,POL0000502,
M00000482,IP00842,W007,2025-03-31,receipt,169,POL0000503,
M00000483,IP00968,W001,2025-01-16,receipt,110,POL0000504,
M00000484,IP00393,W008,2024-12-09,receipt,240,POL0000505,
M00000485,IP02393,W008,2024-12-09,receipt,63,POL0000506,
M00000486,IP01393,W008,2024-12-09,receipt,561,POL0000507,
M00000487,IP00143,W008,2024-12-09,receipt,545,POL0000508,
M00000488,IP00478,W011,2023-06-24,receipt,392,POL0000509,
M00000489,IP02478,W011,2023-06-24,receipt,30,POL0000510,
M00000490,IP01478,W011,2023-06-24,receipt,480,POL0000511,
M00000491,IP00978,W011,2023-06-24,receipt,287,POL0000512,
M00000492,IP01728,W011,2023-06-24,receipt,245,POL0000513,
M00000493,IP02498,W006,2025-11-11,receipt,203,POL0000514,
M00000494,IP00229,W006,2023-11-05,receipt,508,POL0000519,
M00000495,IP01479,W006,2023-11-05,receipt,491,POL0000520,
M00000496,IP00050,W007,2025-08-08,receipt,322,POL0000524,
M00000497,IP01300,W007,2025-08-08,receipt,450,POL0000525,
M00000498,IP00993,W009,2025-01-24,receipt,598,POL0000526,
M00000499,IP01993,W009,2025-01-24,receipt,283,POL0000527,
M00000500,IP00743,W009,2025-01-24,receipt,163,POL0000528,
M00000501,IP02201,W008,2025-10-01,receipt,458,POL0000529,
M00000502,IP00016,W007,2025-05-01,receipt,118,POL0000535,
M00000503,IP00266,W007,2025-05-01,receipt,78,POL0000536,
M00000504,IP00766,W007,2025-05-01,receipt,233,POL0000537,
M00000505,IP00516,W007,2025-05-01,receipt,317,POL0000538,
M00000506,IP01516,W007,2025-05-01,receipt,536,POL0000539,
M00000507,IP01096,W003,2023-03-27,receipt,351,POL0000540,
M00000508,IP00596,W003,2023-03-27,receipt,502,POL0000541,
M00000509,IP00846,W003,2023-03-27,receipt,455,POL0000542,
M00000510,IP01596,W003,2023-03-27,receipt,98,POL0000543,
M00000511,IP02346,W003,2023-03-27,receipt,352,POL0000544,
M00000512,IP01918,W010,2023-05-01,receipt,41,POL0000545,
M00000513,IP00337,W010,2024-08-17,receipt,265,POL0000546,
M00000514,IP00087,W010,2024-08-17,receipt,232,POL0000547,
M00000515,IP02337,W010,2024-08-17,receipt,432,POL0000548,
M00000516,IP00402,W006,2024-09-25,receipt,51,POL0000549,
M00000517,IP00902,W006,2024-09-25,receipt,441,POL0000550,
M00000518,IP00152,W006,2024-09-25,receipt,99,POL0000551,
M00000519,IP01902,W006,2024-09-25,receipt,166,POL0000552,
M00000520,IP01204,W009,2023-10-12,receipt,596,POL0000553,
M00000521,IP02454,W009,2023-10-12,receipt,209,POL0000554,
M00000522,IP00704,W009,2023-10-12,receipt,60,POL0000555,
M00000523,IP00954,W009,2023-10-12,receipt,434,POL0000556,
M00000524,IP01448,W002,2025-05-11,receipt,298,POL0000557,
M00000525,IP00198,W002,2025-05-11,receipt,366,POL0000558,
M00000526,IP01948,W002,2025-05-11,receipt,40,POL0000559,
M00000527,IP00698,W002,2025-05-11,receipt,35,POL0000560,
M00000528,IP00948,W002,2025-05-11,receipt,194,POL0000561,
M00000529,IP02491,W012,2024-05-25,receipt,101,POL0000562,
M00000530,IP00741,W012,2024-05-25,receipt,232,POL0000563,
M00000531,IP01188,W001,2025-03-19,receipt,154,POL0000564,
M00000532,IP00688,W001,2025-03-19,receipt,399,POL0000565,
M00000533,IP00241,W006,2025-11-29,receipt,259,POL0000566,
M00000534,IP01241,W006,2025-11-29,receipt,507,POL0000567,
M00000535,IP00741,W006,2025-11-29,receipt,228,POL0000568,
M00000536,IP00501,W007,2023-04-05,receipt,287,POL0000569,
M00000537,IP00001,W007,2023-04-05,receipt,513,POL0000570,
M00000538,IP02251,W007,2023-04-05,receipt,192,POL0000571,
M00000539,IP01751,W007,2023-04-05,receipt,35,POL0000572,
M00000540,IP00595,W004,2024-10-05,receipt,578,POL0000573,
M00000541,IP00845,W004,2024-10-05,receipt,511,POL0000574,
M00000542,IP00095,W004,2024-10-05,receipt,85,POL0000575,
M00000543,IP02345,W004,2024-10-05,receipt,112,POL0000576,
M00000544,IP01845,W004,2024-10-05,receipt,543,POL0000577,
M00000545,IP02335,W009,2024-12-29,receipt,209,POL0000578,
M00000546,IP00085,W009,2024-12-29,receipt,473,POL0000579,
M00000547,IP02085,W009,2024-12-29,receipt,367,POL0000580,
M00000548,IP00722,W002,2025-02-23,receipt,58,POL0000581,
M00000549,IP01972,W002,2025-02-23,receipt,510,POL0000582,
M00000550,IP02222,W002,2025-02-23,receipt,524,POL0000583,
M00000551,IP02472,W002,2025-02-23,receipt,480,POL0000584,
M00000552,IP02413,W006,2025-12-24,receipt,435,POL0000585,
M00000553,IP00413,W006,2025-12-24,receipt,549,POL0000586,
M00000554,IP00663,W006,2025-12-24,receipt,92,POL0000587,
M00000555,IP00163,W006,2025-12-24,receipt,483,POL0000588,
M00000556,IP00792,W005,2023-03-15,receipt,555,POL0000589,
M00000557,IP01292,W005,2023-03-15,receipt,559,POL0000590,
M00000558,IP02292,W005,2023-03-15,receipt,596,POL0000591,
M00000559,IP02042,W005,2023-03-15,receipt,241,POL0000592,
M00000560,IP01829,W011,2024-03-07,receipt,488,POL0000593,
M00000561,IP00909,W008,2025-03-09,receipt,63,POL0000594,
M00000562,IP01659,W008,2025-03-09,receipt,588,POL0000595,
M00000563,IP00037,W012,2024-11-04,receipt,428,POL0000596,
M00000564,IP00287,W012,2024-11-04,receipt,488,POL0000597,
M00000565,IP00787,W012,2024-11-04,receipt,238,POL0000598,
M00000566,IP01468,W004,2023-03-03,receipt,556,POL0000599,
M00000567,IP01218,W004,2023-03-03,receipt,531,POL0000600,
M00000568,IP01968,W004,2023-03-03,receipt,542,POL0000601,
M00000569,IP02218,W004,2023-03-03,receipt,508,POL0000602,
M00000570,IP00124,W003,2024-04-17,receipt,195,POL0000603,
M00000571,IP00874,W003,2024-04-17,receipt,169,POL0000604,
M00000572,IP01349,W002,2025-12-08,receipt,467,POL0000605,
M00000573,IP01099,W002,2025-12-08,receipt,225,POL0000606,
M00000574,IP01240,W004,2023-10-14,receipt,78,POL0000607,
M00000575,IP01925,W005,2025-01-11,receipt,278,POL0000608,
M00000576,IP01675,W005,2025-01-11,receipt,245,POL0000609,
M00000577,IP01175,W005,2025-01-11,receipt,580,POL0000610,
M00000578,IP02055,W002,2024-01-18,receipt,493,POL0000611,
M00000579,IP02305,W002,2024-01-18,receipt,272,POL0000612,
M00000580,IP00870,W009,2025-09-08,receipt,369,POL0000613,
M00000581,IP01370,W009,2025-09-08,receipt,322,POL0000614,
M00000582,IP02120,W009,2025-09-08,receipt,577,POL0000615,
M00000583,IP02370,W009,2025-09-08,receipt,502,POL0000616,
M00000584,IP00120,W009,2025-09-08,receipt,541,POL0000617,
M00000585,IP01459,W008,2024-04-11,receipt,99,POL0000618,
M00000586,IP01209,W008,2024-04-11,receipt,80,POL0000619,
M00000587,IP00459,W008,2024-04-11,receipt,21,POL0000620,
M00000588,IP01110,W012,2023-06-08,receipt,580,POL0000621,
M00000589,IP00610,W012,2023-06-08,receipt,100,POL0000622,
M00000590,IP01360,W012,2023-06-08,receipt,506,POL0000623,
M00000591,IP00458,W006,2025-04-10,receipt,215,POL0000624,
M00000592,IP00708,W006,2025-04-10,receipt,350,POL0000625,
M00000593,IP00461,W003,2023-05-08,receipt,179,POL0000626,
M00000594,IP01711,W003,2023-05-08,receipt,489,POL0000627,
M00000595,IP01211,W003,2023-05-08,receipt,62,POL0000628,
M00000596,IP01961,W003,2023-05-08,receipt,430,POL0000629,
M00000597,IP00211,W003,2023-05-08,receipt,75,POL0000630,
M00000598,IP02092,W008,2025-05-13,receipt,496,POL0000631,
M00000599,IP02069,W011,2025-07-24,receipt,248,POL0000632,
M00000600,IP02319,W011,2025-07-24,receipt,270,POL0000633,
M00000601,IP00069,W011,2025-07-24,receipt,248,POL0000634,
M00000602,IP00819,W011,2025-07-24,receipt,241,POL0000635,
M00000603,IP00319,W011,2025-07-24,receipt,266,POL0000636,
M00000604,IP02163,W011,2024-12-23,receipt,205,POL0000637,
M00000605,IP00976,W010,2023-11-04,receipt,217,POL0000638,
M00000606,IP01900,W012,2023-10-05,receipt,122,POL0000639,
M00000607,IP01650,W012,2023-10-05,receipt,459,POL0000640,
M00000608,IP01840,W004,2024-02-09,receipt,514,POL0000641,
M00000609,IP02340,W004,2024-02-09,receipt,389,POL0000642,
M00000610,IP00590,W004,2024-02-09,receipt,472,POL0000643,
M00000611,IP00484,W012,2025-11-16,receipt,79,POL0000651,
M00000612,IP00984,W012,2025-11-16,receipt,76,POL0000652,
M00000613,IP01747,W004,2025-04-10,receipt,209,POL0000653,
M00000614,IP00497,W004,2025-04-10,receipt,476,POL0000654,
M00000615,IP01247,W004,2025-04-10,receipt,38,POL0000655,
M00000616,IP00997,W004,2025-04-10,receipt,64,POL0000656,
M00000617,IP01006,W003,2024-02-28,receipt,297,POL0000657,
M00000618,IP02006,W003,2024-02-28,receipt,216,POL0000658,
M00000619,IP00518,W003,2024-12-14,receipt,207,POL0000659,
M00000620,IP02268,W003,2024-12-14,receipt,83,POL0000660,
M00000621,IP01768,W003,2024-12-14,receipt,421,POL0000661,
M00000622,IP00768,W003,2024-12-14,receipt,292,POL0000662,
M00000623,IP01450,W003,2023-11-10,receipt,194,POL0000663,
M00000624,IP02104,W012,2025-02-12,receipt,546,POL0000664,
M00000625,IP00826,W012,2025-04-07,receipt,102,POL0000665,
M00000626,IP00326,W012,2025-04-07,receipt,249,POL0000666,
M00000627,IP00076,W012,2025-04-07,receipt,385,POL0000667,
M00000628,IP00233,W001,2024-08-26,receipt,211,POL0000668,
M00000629,IP01983,W001,2024-08-26,receipt,219,POL0000669,
M00000630,IP00983,W001,2024-08-26,receipt,373,POL0000670,
M00000631,IP00145,W012,2025-06-23,receipt,554,POL0000671,
M00000632,IP01645,W012,2025-06-23,receipt,517,POL0000672,
M00000633,IP01895,W012,2025-06-23,receipt,195,POL0000673,
M00000634,IP01365,W009,2023-05-10,receipt,315,POL0000674,
M00000635,IP01615,W009,2023-05-10,receipt,172,POL0000675,
M00000636,IP00615,W009,2023-05-10,receipt,206,POL0000676,
M00000637,IP02115,W009,2023-05-10,receipt,543,POL0000677,
M00000638,IP00820,W005,2025-02-12,receipt,101,POL0000678,
M00000639,IP02070,W005,2025-02-12,receipt,452,POL0000679,
M00000640,IP01320,W005,2025-02-12,receipt,280,POL0000680,
M00000641,IP01905,W004,2024-12-21,receipt,215,POL0000681,
M00000642,IP00905,W004,2024-12-21,receipt,176,POL0000682,
M00000643,IP01155,W004,2024-12-21,receipt,263,POL0000683,
M00000644,IP01077,W010,2023-03-16,receipt,473,POL0000684,
M00000645,IP00077,W010,2023-03-16,receipt,196,POL0000685,
M00000646,IP00327,W010,2023-03-16,receipt,317,POL0000686,
M00000647,IP00577,W010,2023-03-16,receipt,467,POL0000687,
M00000648,IP01166,W010,2025-11-27,receipt,322,POL0000688,
M00000649,IP00416,W010,2025-11-27,receipt,461,POL0000689,
M00000650,IP01846,W004,2025-06-18,receipt,514,POL0000690,
M00000651,IP00096,W004,2025-06-18,receipt,71,POL0000691,
M00000652,IP00964,W012,2025-07-14,receipt,417,POL0000692,
M00000653,IP01714,W012,2025-07-14,receipt,540,POL0000693,
M00000654,IP01214,W012,2025-07-14,receipt,254,POL0000694,
M00000655,IP01117,W010,2024-01-07,receipt,221,POL0000695,
M00000656,IP00367,W010,2024-01-07,receipt,29,POL0000696,
M00000657,IP00054,W008,2024-01-18,receipt,242,POL0000697,
M00000658,IP02304,W008,2024-01-18,receipt,21,POL0000698,
M00000659,IP02054,W008,2024-01-18,receipt,485,POL0000699,
M00000660,IP00304,W008,2024-01-18,receipt,461,POL0000700,
M00000661,IP00825,W001,2023-09-24,receipt,62,POL0000704,
M00000662,IP01825,W001,2023-09-24,receipt,193,POL0000705,
M00000663,IP01344,W010,2024-10-31,receipt,230,POL0000706,
M00000664,IP01094,W010,2024-10-31,receipt,52,POL0000707,
M00000665,IP02094,W010,2024-10-31,receipt,339,POL0000708,
M00000666,IP00594,W010,2024-10-31,receipt,476,POL0000709,
M00000667,IP01844,W010,2024-10-31,receipt,582,POL0000710,
M00000668,IP02407,W004,2024-06-15,receipt,579,POL0000711,
M00000669,IP00907,W004,2024-06-15,receipt,40,POL0000712,
M00000670,IP02157,W004,2024-06-15,receipt,172,POL0000713,
M00000671,IP00657,W004,2024-06-15,receipt,120,POL0000714,
M00000672,IP00108,W010,2024-06-15,receipt,368,POL0000715,
M00000673,IP02108,W010,2024-06-15,receipt,223,POL0000716,
M00000674,IP01858,W010,2024-06-15,receipt,445,POL0000717,
M00000675,IP02358,W010,2024-06-15,receipt,263,POL0000718,
M00000676,IP00608,W010,2024-06-15,receipt,64,POL0000719,
M00000677,IP00156,W012,2025-11-28,receipt,400,POL0000720,
M00000678,IP01656,W012,2025-11-28,receipt,538,POL0000721,
M00000679,IP00024,W007,2024-01-17,receipt,314,POL0000722,
M00000680,IP00774,W007,2024-01-17,receipt,267,POL0000723,
M00000681,IP01024,W007,2024-01-17,receipt,514,POL0000724,
M00000682,IP00524,W007,2024-01-17,receipt,157,POL0000725,
M00000683,IP02274,W007,2024-01-17,receipt,383,POL0000726,
M00000684,IP01615,W004,2025-06-09,receipt,519,POL0000727,
M00000685,IP00115,W004,2025-06-09,receipt,568,POL0000728,
M00000686,IP00865,W004,2025-06-09,receipt,484,POL0000729,
M00000687,IP02365,W004,2025-06-09,receipt,329,POL0000730,
M00000688,IP00615,W004,2025-06-09,receipt,142,POL0000731,
M00000689,IP00811,W012,2024-01-31,receipt,346,POL0000732,
M00000690,IP00311,W012,2024-01-31,receipt,388,POL0000733,
M00000691,IP01061,W012,2024-01-31,receipt,443,POL0000734,
M00000692,IP00081,W007,2023-06-30,receipt,99,POL0000735,
M00000693,IP01331,W007,2023-06-30,receipt,465,POL0000736,
M00000694,IP00831,W007,2023-06-30,receipt,489,POL0000737,
M00000695,IP01831,W007,2023-06-30,receipt,430,POL0000738,
M00000696,IP01853,W004,2024-02-24,receipt,481,POL0000739,
M00000697,IP01353,W004,2024-02-24,receipt,555,POL0000740,
M00000698,IP00103,W004,2024-02-24,receipt,525,POL0000741,
M00000699,IP01167,W006,2024-06-11,receipt,260,POL0000742,
M00000700,IP02236,W009,2024-07-21,receipt,345,POL0000743,
M00000701,IP00486,W009,2024-07-21,receipt,110,POL0000744,
M00000702,IP02085,W012,2024-11-07,receipt,271,POL0000745,
M00000703,IP01085,W012,2024-11-07,receipt,563,POL0000746,
M00000704,IP00585,W012,2024-11-07,receipt,150,POL0000747,
M00000705,IP01169,W011,2023-11-18,receipt,419,POL0000748,
M00000706,IP00169,W011,2023-11-18,receipt,514,POL0000749,
M00000707,IP00669,W011,2023-11-18,receipt,563,POL0000750,
M00000708,IP00419,W011,2023-11-18,receipt,77,POL0000751,
M00000709,IP00052,W010,2024-11-05,receipt,211,POL0000752,
M00000710,IP02052,W010,2024-11-05,receipt,534,POL0000753,
M00000711,IP01802,W010,2024-11-05,receipt,520,POL0000754,
M00000712,IP00093,W010,2025-01-04,receipt,268,POL0000760,
M00000713,IP00343,W010,2025-01-04,receipt,309,POL0000761,
M00000714,IP01843,W010,2025-01-04,receipt,53,POL0000762,
M00000715,IP00843,W010,2025-01-04,receipt,569,POL0000763,
M00000716,IP01343,W010,2025-01-04,receipt,470,POL0000764,
M00000717,IP01891,W004,2023-12-11,receipt,524,POL0000765,
M00000718,IP00391,W004,2023-12-11,receipt,97,POL0000766,
M00000719,IP02141,W004,2023-12-11,receipt,89,POL0000767,
M00000720,IP01972,W001,2024-05-03,receipt,327,POL0000768,
M00000721,IP01078,W004,2025-07-21,receipt,327,POL0000769,
M00000722,IP01578,W004,2025-07-21,receipt,492,POL0000770,
M00000723,IP02078,W004,2025-07-21,receipt,578,POL0000771,
M00000724,IP00578,W004,2025-07-21,receipt,391,POL0000772,
M00000725,IP02328,W004,2025-07-21,receipt,28,POL0000773,
M00000726,IP02278,W005,2023-04-13,receipt,225,POL0000774,
M00000727,IP01915,W004,2024-08-30,receipt,494,POL0000775,
M00000728,IP01165,W004,2024-08-30,receipt,403,POL0000776,
M00000729,IP00415,W004,2024-08-30,receipt,317,POL0000777,
M00000730,IP02023,W012,2024-10-21,receipt,346,POL0000778,
M00000731,IP01523,W012,2024-10-21,receipt,470,POL0000779,
M00000732,IP01311,W009,2024-10-20,receipt,510,POL0000780,
M00000733,IP00061,W009,2024-10-20,receipt,270,POL0000781,
M00000734,IP02201,W002,2024-06-13,receipt,378,POL0000782,
M00000735,IP00951,W002,2024-06-13,receipt,33,POL0000783,
M00000736,IP01201,W002,2024-06-13,receipt,498,POL0000784,
M00000737,IP01171,W012,2023-07-12,receipt,476,POL0000787,
M00000738,IP01921,W012,2023-07-12,receipt,164,POL0000788,
M00000739,IP01671,W012,2023-07-12,receipt,599,POL0000789,
M00000740,IP02421,W012,2023-07-12,receipt,89,POL0000790,
M00000741,IP00171,W012,2023-07-12,receipt,116,POL0000791,
M00000742,IP01856,W006,2024-10-26,receipt,540,POL0000792,
M00000743,IP01106,W006,2024-10-26,receipt,39,POL0000793,
M00000744,IP01606,W006,2024-10-26,receipt,342,POL0000794,
M00000745,IP02356,W006,2024-10-26,receipt,481,POL0000795,
M00000746,IP00106,W006,2024-10-26,receipt,458,POL0000796,
M00000747,IP01080,W001,2023-06-11,receipt,560,POL0000797,
M00000748,IP00830,W001,2023-06-11,receipt,523,POL0000798,
M00000749,IP02330,W001,2023-06-11,receipt,436,POL0000799,
M00000750,IP02078,W010,2024-02-27,receipt,333,POL0000800,
M00000751,IP01578,W010,2024-02-27,receipt,591,POL0000801,
M00000752,IP02328,W010,2024-02-27,receipt,362,POL0000802,
M00000753,IP01931,W001,2024-05-17,receipt,62,POL0000803,
M00000754,IP01431,W001,2024-05-17,receipt,488,POL0000804,
M00000755,IP02162,W002,2024-07-14,receipt,543,POL0000805,
M00000756,IP01412,W002,2024-07-14,receipt,280,POL0000806,
M00000757,IP01162,W002,2024-07-14,receipt,132,POL0000807,
M00000758,IP02136,W005,2023-12-15,receipt,577,POL0000811,
M00000759,IP00636,W005,2023-12-15,receipt,420,POL0000812,
M00000760,IP02386,W005,2023-12-15,receipt,406,POL0000813,
M00000761,IP02243,W001,2025-11-07,receipt,281,POL0000814,
M00000762,IP01993,W001,2025-11-07,receipt,183,POL0000815,
M00000763,IP00743,W001,2025-11-07,receipt,35,POL0000816,
M00000764,IP00993,W001,2025-11-07,receipt,353,POL0000817,
M00000765,IP01243,W001,2025-11-07,receipt,438,POL0000818,
M00000766,IP00968,W010,2024-10-21,receipt,343,POL0000819,
M00000767,IP00468,W010,2024-10-21,receipt,414,POL0000820,
M00000768,IP01468,W010,2024-10-21,receipt,504,POL0000821,
M00000769,IP00218,W010,2024-10-21,receipt,406,POL0000822,
M00000770,IP02468,W010,2024-10-21,receipt,188,POL0000823,
M00000771,IP02063,W006,2023-01-29,receipt,546,POL0000824,
M00000772,IP01649,W003,2024-08-13,receipt,287,POL0000825,
M00000773,IP01399,W003,2024-08-13,receipt,267,POL0000826,
M00000774,IP00649,W003,2024-08-13,receipt,407,POL0000827,
M00000775,IP00149,W003,2024-08-13,receipt,559,POL0000828,
M00000776,IP01899,W003,2024-08-13,receipt,392,POL0000829,
M00000777,IP00850,W002,2025-10-27,receipt,71,POL0000832,
